revid,timestamp,label,description,alias,action,language,property
203808997,2015-03-13T18:40:04Z,nl,,,update,nl,P1614
203809014,2015-03-13T18:40:18Z,,nl,,add,nl,P1614
222562518,2015-06-15T17:47:02Z,,,en,add,en,P1614
270092543,2015-11-09T08:17:19Z,es,,,add,es,P1614
270092544,2015-11-09T08:17:19Z,,es,,add,es,P1614
270092546,2015-11-09T08:17:19Z,,,es,add,es,P1614
278937014,2015-12-03T00:35:22Z,mk,,,add,mk,P1614
308914143,2016-03-01T17:09:53Z,fr,,,update,fr,P1614
478917746,2017-04-25T17:53:33Z,cy,,,add,cy,P1614
478917762,2017-04-25T17:53:34Z,,,cy,add,cy,P1614
478918029,2017-04-25T17:54:02Z,,,cy,add,cy,P1614
611448819,2017-12-20T19:24:36Z,uk,,,add,uk,P1614
614800266,2017-12-28T07:59:03Z,ar,,,add,ar,P1614
614800267,2017-12-28T07:59:04Z,,,ar,add,ar,P1614
707449589,2018-07-07T10:54:40Z,,uk,,add,uk,P1614
707449592,2018-07-07T10:54:40Z,,,uk,add,uk,P1614
713217202,2018-07-20T09:34:46Z,es,,,update,es,P1614
713217209,2018-07-20T09:34:47Z,,,es,add,es,P1614
254966223,2015-10-05T13:22:04Z,en,,,add,en,P2178
254996474,2015-10-05T14:45:29Z,fr,,,add,fr,P2178
255188356,2015-10-06T12:46:59Z,sr,,,add,sr,P2178
255244780,2015-10-06T23:17:33Z,es,,,add,es,P2178
255374254,2015-10-07T19:47:53Z,pt,,,add,pt,P2178
257088675,2015-10-11T17:00:16Z,ru,,,add,ru,P2178
257456678,2015-10-12T19:37:14Z,de,,,add,de,P2178
257982518,2015-10-14T14:48:46Z,it,,,add,it,P2178
261560483,2015-10-23T17:06:34Z,bg,,,add,bg,P2178
262087553,2015-10-24T20:06:56Z,be,,,add,be,P2178
262652660,2015-10-26T08:52:09Z,el,,,add,el,P2178
267235881,2015-11-02T15:37:52Z,nb,,,add,nb,P2178
267236445,2015-11-02T15:41:01Z,nb,,,update,nb,P2178
267441488,2015-11-02T21:30:21Z,nl,,,add,nl,P2178
269852578,2015-11-08T09:58:32Z,pl,,,add,pl,P2178
283989167,2015-12-16T20:55:51Z,ro,,,add,ro,P2178
285374699,2015-12-23T18:51:46Z,mk,,,add,mk,P2178
285374726,2015-12-23T18:51:51Z,mk,,,update,mk,P2178
286989302,2015-12-30T04:04:05Z,th,,,add,th,P2178
312622379,2016-03-15T05:46:12Z,hu,,,add,hu,P2178
338362992,2016-05-19T08:08:08Z,ta,,,add,ta,P2178
401378702,2016-11-05T07:41:55Z,ja,,,add,ja,P2178
415987815,2016-12-12T21:30:41Z,ca,,,add,ca,P2178
415987855,2016-12-12T21:30:46Z,ca,,,update,ca,P2178
555510988,2017-09-10T10:43:20Z,nn,,,add,nn,P2178
555510998,2017-09-10T10:43:20Z,,,nn,add,nn,P2178
587026219,2017-10-31T22:41:14Z,sv,,,add,sv,P2178
589771203,2017-11-06T15:22:44Z,es,,,update,es,P2178
589771208,2017-11-06T15:22:45Z,eu,,,add,eu,P2178
590498067,2017-11-08T02:32:44Z,ko,,,add,ko,P2178
591319207,2017-11-09T15:06:11Z,sv,,,update,sv,P2178
610027685,2017-12-16T22:25:20Z,uk,,,add,uk,P2178
610027688,2017-12-16T22:25:21Z,,uk,,add,uk,P2178
616808935,2018-01-05T11:10:38Z,ar,,,add,ar,P2178
697759393,2018-06-17T20:30:59Z,zh-hans,,,add,zh-hans,P2178
697759433,2018-06-17T20:31:05Z,,zh-hans,,add,zh-hans,P2178
142650689,2014-07-05T16:41:39Z,en,,,add,en,P1399
142651701,2014-07-05T16:49:06Z,fr,,,add,fr,P1399
142710221,2014-07-05T23:50:14Z,en-gb,,,add,en-gb,P1399
142720890,2014-07-06T01:29:47Z,,nl,,add,nl,P1399
142720908,2014-07-06T01:29:57Z,nl,,,add,nl,P1399
142945342,2014-07-07T11:33:47Z,ru,,,add,ru,P1399
142945360,2014-07-07T11:33:53Z,,,ru,add,ru,P1399
142945373,2014-07-07T11:33:59Z,,,ru,update,ru,P1399
142945412,2014-07-07T11:34:13Z,,ru,,add,ru,P1399
143006193,2014-07-07T16:41:52Z,sr,,,add,sr,P1399
143006205,2014-07-07T16:41:55Z,sr-ec,,,add,sr-ec,P1399
143006228,2014-07-07T16:42:00Z,sr-el,,,add,sr-el,P1399
143211123,2014-07-08T14:09:06Z,fa,,,add,fa,P1399
144308015,2014-07-13T08:19:37Z,nb,,,add,nb,P1399
144308188,2014-07-13T08:20:41Z,,nb,,add,nb,P1399
144450574,2014-07-13T20:21:07Z,es,,,add,es,P1399
144450670,2014-07-13T20:21:53Z,,es,,add,es,P1399
145073089,2014-07-16T13:41:12Z,hu,,,add,hu,P1399
146164325,2014-07-20T14:55:58Z,zh-hant,,,add,zh-hant,P1399
146164380,2014-07-20T14:56:08Z,,zh-hant,,add,zh-hant,P1399
146164443,2014-07-20T14:56:18Z,zh-hant,,,update,zh-hant,P1399
146164488,2014-07-20T14:56:26Z,zh,,,add,zh,P1399
146164523,2014-07-20T14:56:32Z,,zh,,add,zh,P1399
147247865,2014-07-24T12:05:07Z,de,,,add,de,P1399
147248532,2014-07-24T12:08:20Z,,de,,add,de,P1399
148145694,2014-07-29T11:28:37Z,it,,,add,it,P1399
148145746,2014-07-29T11:28:56Z,,it,,add,it,P1399
148302771,2014-07-30T02:46:40Z,,,zh,add,zh,P1399
148302782,2014-07-30T02:46:47Z,,,zh,add,zh,P1399
149452996,2014-08-04T09:06:46Z,be,,,add,be,P1399
149906036,2014-08-07T12:11:22Z,el,,,add,el,P1399
149906087,2014-08-07T12:11:53Z,,el,,add,el,P1399
150022639,2014-08-08T14:24:20Z,ca,,,add,ca,P1399
150869161,2014-08-14T23:03:24Z,cs,,,add,cs,P1399
150869201,2014-08-14T23:03:41Z,,cs,,add,cs,P1399
153446454,2014-08-26T08:30:18Z,zh-hans,,,add,zh-hans,P1399
153446532,2014-08-26T08:30:32Z,,zh-hans,,add,zh-hans,P1399
153510235,2014-08-26T12:58:07Z,ja,,,add,ja,P1399
153510470,2014-08-26T12:59:38Z,,ja,,add,ja,P1399
153514707,2014-08-26T13:23:02Z,pl,,,add,pl,P1399
154105880,2014-08-29T06:46:40Z,ko,,,add,ko,P1399
154105955,2014-08-29T06:47:03Z,,ko,,add,ko,P1399
155979209,2014-09-05T17:07:50Z,he,,,add,he,P1399
158952639,2014-09-21T14:17:57Z,mk,,,add,mk,P1399
166742878,2014-10-21T20:03:36Z,sv,,,add,sv,P1399
171131724,2014-11-06T09:26:18Z,scn,,,add,scn,P1399
171131765,2014-11-06T09:26:26Z,,,scn,add,scn,P1399
171132342,2014-11-06T09:28:04Z,,scn,,add,scn,P1399
171132520,2014-11-06T09:28:37Z,,,scn,add,scn,P1399
171132964,2014-11-06T09:29:58Z,,,scn,update,scn,P1399
174004414,2014-11-14T16:28:52Z,sl,,,add,sl,P1399
174004489,2014-11-14T16:29:05Z,,,sl,add,sl,P1399
175368444,2014-11-19T19:11:58Z,sco,,,add,sco,P1399
176079971,2014-11-22T23:17:44Z,bs,,,add,bs,P1399
197101115,2015-02-16T00:53:09Z,,da,,add,da,P1399
197101124,2015-02-16T00:53:12Z,da,,,add,da,P1399
197101197,2015-02-16T00:53:38Z,,da,,update,da,P1399
197101286,2015-02-16T00:54:08Z,,da,,update,da,P1399
204772071,2015-03-18T15:30:07Z,nds,,,add,nds,P1399
205617024,2015-03-21T21:54:13Z,uk,,,add,uk,P1399
205617062,2015-03-21T21:54:26Z,,uk,,add,uk,P1399
214446614,2015-05-06T04:15:11Z,pt-br,,,add,pt-br,P1399
214446620,2015-05-06T04:15:13Z,,pt-br,,add,pt-br,P1399
216583127,2015-05-19T08:04:02Z,,fr,,add,fr,P1399
221159214,2015-06-04T18:43:05Z,,,scn,update,scn,P1399
257882934,2015-10-14T11:38:43Z,scn,,,update,scn,P1399
257882938,2015-10-14T11:38:44Z,,scn,,update,scn,P1399
257882942,2015-10-14T11:38:44Z,,,scn,update,scn,P1399
261544163,2015-10-23T16:34:04Z,bg,,,add,bg,P1399
308049612,2016-02-28T09:53:00Z,ar,,,add,ar,P1399
311444637,2016-03-09T17:25:50Z,cy,,,add,cy,P1399
339317257,2016-05-22T10:26:38Z,be-tarask,,,add,be-tarask,P1399
346743080,2016-06-13T17:50:45Z,gu,,,add,gu,P1399
348384263,2016-06-17T09:10:08Z,lv,,,add,lv,P1399
402257815,2016-11-06T16:55:05Z,zh-hans,,,update,zh-hans,P1399
402257824,2016-11-06T16:55:06Z,zh-mo,,,add,zh-mo,P1399
402257832,2016-11-06T16:55:07Z,zh-cn,,,add,zh-cn,P1399
402257838,2016-11-06T16:55:07Z,zh-hk,,,add,zh-hk,P1399
402257848,2016-11-06T16:55:08Z,zh-my,,,add,zh-my,P1399
402257854,2016-11-06T16:55:09Z,zh-sg,,,add,zh-sg,P1399
402257862,2016-11-06T16:55:10Z,zh-tw,,,add,zh-tw,P1399
402257874,2016-11-06T16:55:10Z,,zh-hant,,update,zh-hant,P1399
402257882,2016-11-06T16:55:11Z,,zh,,update,zh,P1399
402257889,2016-11-06T16:55:12Z,,zh-hans,,update,zh-hans,P1399
402257898,2016-11-06T16:55:12Z,,zh-mo,,add,zh-mo,P1399
402257907,2016-11-06T16:55:13Z,,zh-cn,,add,zh-cn,P1399
402257915,2016-11-06T16:55:14Z,,zh-hk,,add,zh-hk,P1399
402257924,2016-11-06T16:55:15Z,,zh-my,,add,zh-my,P1399
402257932,2016-11-06T16:55:15Z,,zh-sg,,add,zh-sg,P1399
402257943,2016-11-06T16:55:16Z,,zh-tw,,add,zh-tw,P1399
454197971,2017-02-22T11:15:59Z,,he,,add,he,P1399
469631239,2017-03-23T01:01:29Z,eu,,,add,eu,P1399
469631243,2017-03-23T01:01:29Z,,,eu,add,eu,P1399
575411748,2017-10-11T12:39:06Z,it,,,update,it,P1399
575411753,2017-10-11T12:39:07Z,,it,,update,it,P1399
575411755,2017-10-11T12:39:07Z,,,it,add,it,P1399
584397515,2017-10-26T10:27:56Z,ba,,,add,ba,P1399
584999706,2017-10-27T15:26:17Z,ur,,,add,ur,P1399
585849232,2017-10-29T10:25:50Z,,,nl,add,nl,P1399
585849241,2017-10-29T10:25:51Z,,,en,add,en,P1399
622614845,2018-01-22T17:23:01Z,et,,,add,et,P1399
622614848,2018-01-22T17:23:02Z,,et,,add,et,P1399
659011407,2018-03-31T09:21:59Z,,,fr,add,fr,P1399
716658933,2018-07-27T18:13:48Z,eo,,,add,eo,P1399
716658984,2018-07-27T18:13:53Z,eo,,,update,eo,P1399
729184568,2018-08-19T09:19:30Z,ur,,,update,ur,P1399
587291235,2017-11-01T09:37:15Z,en,,,add,en,P4464
587300170,2017-11-01T09:51:38Z,fr,,,add,fr,P4464
587300176,2017-11-01T09:51:38Z,,fr,,add,fr,P4464
587312094,2017-11-01T10:11:56Z,it,,,add,it,P4464
587312409,2017-11-01T10:12:26Z,,it,,add,it,P4464
587312415,2017-11-01T10:12:27Z,,,it,add,it,P4464
587352374,2017-11-01T11:44:43Z,it,,,update,it,P4464
617530233,2018-01-07T21:07:58Z,uk,,,add,uk,P4464
622715518,2018-01-23T05:31:33Z,mk,,,add,mk,P4464
635895925,2018-02-21T20:45:24Z,,uk,,add,uk,P4464
642311244,2018-03-02T15:40:50Z,ar,,,add,ar,P4464
642311249,2018-03-02T15:40:51Z,,,ar,add,ar,P4464
425442550,2017-01-07T16:38:27Z,en,,,add,en,P3438
425482801,2017-01-07T20:27:49Z,sr,,,add,sr,P3438
425482805,2017-01-07T20:27:50Z,,,sr,add,sr,P3438
425515376,2017-01-08T00:47:47Z,fr,,,add,fr,P3438
425734047,2017-01-08T18:28:33Z,pt,,,add,pt,P3438
425931579,2017-01-09T14:08:02Z,,fr,,add,fr,P3438
426278456,2017-01-10T09:38:50Z,it,,,add,it,P3438
426278459,2017-01-10T09:38:51Z,,it,,add,it,P3438
426330715,2017-01-10T11:39:09Z,,,en,add,en,P3438
426376249,2017-01-10T13:28:24Z,ko,,,add,ko,P3438
426376254,2017-01-10T13:28:25Z,,ko,,add,ko,P3438
426376256,2017-01-10T13:28:25Z,,,ko,add,ko,P3438
426467875,2017-01-10T16:57:46Z,nl,,,add,nl,P3438
426467881,2017-01-10T16:57:47Z,,,nl,add,nl,P3438
427072486,2017-01-11T13:19:53Z,ru,,,add,ru,P3438
428033631,2017-01-13T03:55:21Z,mk,,,add,mk,P3438
428244121,2017-01-13T10:44:47Z,nb,,,add,nb,P3438
436263767,2017-01-26T08:38:36Z,de,,,add,de,P3438
436263770,2017-01-26T08:38:37Z,,de,,add,de,P3438
436263772,2017-01-26T08:38:37Z,,,de,add,de,P3438
439756771,2017-01-31T03:24:43Z,es,,,add,es,P3438
439756778,2017-01-31T03:24:43Z,,es,,add,es,P3438
439756785,2017-01-31T03:24:44Z,,,es,add,es,P3438
465541008,2017-03-12T22:09:19Z,,,nb,add,nb,P3438
473066526,2017-04-08T08:24:00Z,ca,,,add,ca,P3438
485962321,2017-05-14T15:33:24Z,,,fr,add,fr,P3438
485966207,2017-05-14T15:43:21Z,,,fr,add,fr,P3438
487516558,2017-05-20T07:43:51Z,fi,,,add,fi,P3438
505409788,2017-06-23T16:24:43Z,pl,,,add,pl,P3438
595951490,2017-11-19T14:16:35Z,hu,,,add,hu,P3438
609617609,2017-12-15T15:48:04Z,uk,,,add,uk,P3438
609617612,2017-12-15T15:48:05Z,,uk,,add,uk,P3438
611947011,2017-12-21T18:26:29Z,ar,,,add,ar,P3438
624796430,2018-01-30T15:12:29Z,cs,,,add,cs,P3438
624796433,2018-01-30T15:12:29Z,,,cs,add,cs,P3438
649176499,2018-03-14T08:52:22Z,cy,,,add,cy,P3438
649176542,2018-03-14T08:52:40Z,cy,,,update,cy,P3438
649176544,2018-03-14T08:52:41Z,,,cy,add,cy,P3438
683254800,2018-05-22T13:01:09Z,,,uk,add,uk,P3438
698841682,2018-06-20T01:25:19Z,zh,,,add,zh,P3438
698841687,2018-06-20T01:25:20Z,,zh,,add,zh,P3438
703841473,2018-06-28T20:29:21Z,sl,,,add,sl,P3438
703841477,2018-06-28T20:29:22Z,,,sl,add,sl,P3438
703841660,2018-06-28T20:30:01Z,,,sl,add,sl,P3438
705627277,2018-07-03T08:38:04Z,ca,,,update,ca,P3438
729736597,2018-08-19T23:56:57Z,,,de,add,de,P3438
601274662,2017-11-30T18:26:42Z,en,,,add,en,P4596
601274820,2017-11-30T18:27:10Z,,,en,add,en,P4596
610583538,2017-12-18T10:02:25Z,,,en,add,en,P4596
610594799,2017-12-18T11:05:02Z,,,en,add,en,P4596
610594857,2017-12-18T11:05:18Z,,en,,update,en,P4596
618584332,2018-01-10T19:53:51Z,uk,,,add,uk,P4596
638065674,2018-02-24T20:41:51Z,,uk,,add,uk,P4596
643409277,2018-03-04T20:22:44Z,ar,,,add,ar,P4596
643409282,2018-03-04T20:22:44Z,,,ar,add,ar,P4596
643409390,2018-03-04T20:23:09Z,ar,,,update,ar,P4596
643409392,2018-03-04T20:23:10Z,,,ar,add,ar,P4596
655996982,2018-03-24T16:46:31Z,fr,,,add,fr,P4596
655996985,2018-03-24T16:46:31Z,,fr,,add,fr,P4596
699964577,2018-06-21T21:32:42Z,zh-hans,,,add,zh-hans,P4596
720249438,2018-08-03T06:48:49Z,fr,,,update,fr,P4596
419620088,2016-12-24T12:02:46Z,en,,,add,en,P3420
419651663,2016-12-24T13:01:08Z,,en,,update,en,P3420
419651733,2016-12-24T13:01:17Z,,en,,update,en,P3420
420340010,2016-12-25T12:48:37Z,sr,,,add,sr,P3420
420911885,2016-12-26T16:37:25Z,fr,,,add,fr,P3420
420911888,2016-12-26T16:37:25Z,,fr,,add,fr,P3420
420911897,2016-12-26T16:37:26Z,,,fr,add,fr,P3420
423137395,2017-01-01T08:48:03Z,mk,,,add,mk,P3420
423602858,2017-01-02T20:47:46Z,nl,,,add,nl,P3420
474617657,2017-04-13T20:04:52Z,fi,,,add,fi,P3420
477485091,2017-04-23T06:49:57Z,es,,,add,es,P3420
477485095,2017-04-23T06:49:57Z,,,es,add,es,P3420
477485113,2017-04-23T06:50:02Z,,,es,update,es,P3420
515198492,2017-07-07T14:18:16Z,de,,,add,de,P3420
516430782,2017-07-08T22:05:47Z,nl,,,update,nl,P3420
517828185,2017-07-11T19:59:03Z,,de,,add,de,P3420
615434622,2017-12-31T18:40:33Z,uk,,,add,uk,P3420
621926618,2018-01-20T15:44:15Z,ar,,,add,ar,P3420
621926621,2018-01-20T15:44:15Z,,,ar,add,ar,P3420
693579630,2018-06-10T18:35:46Z,,en,,update,en,P3420
693608696,2018-06-10T19:33:44Z,,en,,update,en,P3420
697497583,2018-06-17T08:00:40Z,,uk,,add,uk,P3420
708458471,2018-07-09T10:14:42Z,pl,,,add,pl,P3420
720017769,2018-08-02T19:03:57Z,fr,,,add,fr,P5559
720020327,2018-08-02T19:09:02Z,fr,,,add,fr,P5559
721076713,2018-08-04T18:22:23Z,uk,,,add,uk,P5559
721076718,2018-08-04T18:22:24Z,,uk,,add,uk,P5559
